Date,Time,Width,Height
2024-07-17,10:33:45.802777,63,39,0.8203125
2024-07-17,10:33:45.850383,66,37,0.828125
2024-07-17,10:33:45.916622,64,43,0.8671875
2024-07-17,10:33:45.975080,64,42,0.87890625
2024-07-17,10:33:46.025875,64,41,0.7890625
2024-07-17,10:33:46.086617,67,41,0.8671875
2024-07-17,10:33:46.142079,69,38,0.8515625
2024-07-17,10:33:46.203131,66,41,0.80078125
2024-07-17,10:33:46.263293,64,44,0.75
2024-07-17,10:33:46.314462,73,46,0.859375
2024-07-17,10:33:46.374810,64,41,0.8671875
2024-07-17,10:33:46.440662,66,44,0.7890625
2024-07-17,10:33:46.493993,63,41,0.80078125
2024-07-17,10:33:46.539788,64,39,0.75
2024-07-17,10:33:46.589791,63,42,0.7265625
2024-07-17,10:33:46.637691,63,41,0.7265625
2024-07-17,10:33:46.688016,61,43,0.6875
2024-07-17,10:33:46.737475,60,37,0.78125
2024-07-17,10:33:46.784723,63,39,0.80859375
2024-07-17,10:33:46.832161,61,41,0.67578125
2024-07-17,10:33:46.882983,66,40,0.78125
2024-07-17,10:33:46.933826,63,41,0.76953125
2024-07-17,10:33:46.986404,65,42,0.8203125
2024-07-17,10:33:47.034264,65,39,0.8515625
2024-07-17,10:33:47.082759,64,39,0.8515625
2024-07-17,10:33:47.134409,67,39,0.828125
2024-07-17,10:33:47.186948,62,41,0.8203125
2024-07-17,10:33:47.237294,63,39,0.84375
2024-07-17,10:33:47.289586,63,41,0.67578125
2024-07-17,10:33:47.342522,57,41,0.80859375
2024-07-17,10:33:47.397154,62,41,0.8671875
2024-07-17,10:33:48.718853,53,34,0.5
2024-07-17,10:33:49.819175,71,32,0.58984375
2024-07-17,10:33:49.963020,53,36,0.6484375
2024-07-17,10:33:50.016029,57,34,0.7890625
2024-07-17,10:33:50.073635,51,34,0.546875
2024-07-17,10:33:50.123135,64,42,0.80078125
2024-07-17,10:33:50.175623,57,34,0.84375
2024-07-17,10:33:50.237116,62,35,0.60546875
2024-07-17,10:33:50.289655,59,35,0.8359375
2024-07-17,10:33:50.341578,66,38,0.828125
2024-07-17,10:33:50.394841,64,39,0.7890625
2024-07-17,10:33:50.453077,61,42,0.73828125
2024-07-17,10:33:50.500482,63,41,0.67578125
2024-07-17,10:33:50.555233,63,41,0.8203125
2024-07-17,10:33:50.618018,59,42,0.67578125
2024-07-17,10:33:50.680645,65,40,0.5
2024-07-17,10:33:50.731207,56,37,0.546875
2024-07-17,10:33:50.840378,56,37,0.67578125
2024-07-17,10:33:50.892239,55,37,0.546875
2024-07-17,10:33:50.949899,58,47,0.6171875
2024-07-17,10:33:51.003144,61,42,0.7578125
2024-07-17,10:33:51.055491,65,42,0.6328125
2024-07-17,10:33:51.106048,59,39,0.78125
2024-07-17,10:33:51.170961,63,39,0.73828125
2024-07-17,10:33:51.283126,60,44,0.75
2024-07-17,10:33:51.340559,56,36,0.57421875
2024-07-17,10:33:51.395653,51,36,0.7578125
2024-07-17,10:33:51.507534,53,36,0.515625
2024-07-17,10:33:51.612782,55,36,0.5
2024-07-17,10:33:51.666380,65,29,0.55859375
2024-07-17,10:33:52.040355,66,28,0.6171875
2024-07-17,10:33:52.139019,65,29,0.57421875
2024-07-17,10:33:52.236041,72,33,0.515625
2024-07-17,10:33:58.179612,45,27,0.53125
2024-07-17,10:33:59.029514,49,32,0.515625
2024-07-17,10:33:59.494576,49,29,0.67578125
2024-07-17,10:33:59.543710,47,27,0.6328125
2024-07-17,10:34:00.162522,46,29,0.57421875
2024-07-17,10:34:00.214175,52,26,0.57421875
2024-07-17,10:34:00.799698,46,29,0.57421875
Date,Time,Width,Height,Confidence
2024-07-17,10:49:22.161250,97,65,0.53125
2024-07-17,10:49:26.369276,85,58,0.76953125
2024-07-17,10:49:26.426343,86,57,0.890625
2024-07-17,10:49:26.640112,88,68,0.484375
2024-07-17,10:49:26.699213,82,66,0.7265625
2024-07-17,10:49:26.745048,93,61,0.7578125
2024-07-17,10:49:26.798255,93,63,0.66015625
2024-07-17,10:49:26.863739,90,69,0.75
2024-07-17,10:49:26.917833,86,62,0.80859375
2024-07-17,10:49:26.975773,84,63,0.76953125
2024-07-17,10:49:27.032074,85,64,0.75
2024-07-17,10:49:27.094959,87,62,0.78125
2024-07-17,10:49:27.146357,88,68,0.7109375
2024-07-17,10:49:27.197101,93,62,0.84375
2024-07-17,10:49:27.264393,87,63,0.7265625
2024-07-17,10:49:27.313468,86,63,0.76953125
2024-07-17,10:49:27.374464,87,64,0.80859375
2024-07-17,10:49:27.432255,84,63,0.828125
2024-07-17,10:49:27.483555,82,62,0.828125
2024-07-17,10:49:27.532834,89,58,0.8984375
2024-07-17,10:49:27.593325,89,59,0.87890625
2024-07-17,10:49:27.652802,87,64,0.7109375
2024-07-17,10:49:27.711922,93,62,0.8359375
2024-07-17,10:49:27.764149,87,61,0.8359375
2024-07-17,10:49:27.823562,89,58,0.87890625
2024-07-17,10:49:27.881279,87,60,0.828125
2024-07-17,10:49:27.935725,91,60,0.8203125
2024-07-17,10:49:28.001475,85,57,0.8671875
2024-07-17,10:49:28.052132,86,61,0.859375
2024-07-17,10:49:28.115597,87,59,0.8359375
2024-07-17,10:49:28.166605,86,59,0.8671875
2024-07-17,10:49:28.226460,86,59,0.84375
2024-07-17,10:49:28.285945,86,63,0.828125
2024-07-17,10:49:28.344424,89,59,0.8515625
2024-07-17,10:49:28.398558,87,59,0.875
2024-07-17,10:49:28.456620,89,60,0.8671875
2024-07-17,10:49:28.515348,89,61,0.875
2024-07-17,10:49:28.573408,87,62,0.8671875
2024-07-17,10:49:28.628018,85,62,0.8359375
2024-07-17,10:49:28.686944,86,62,0.80859375
2024-07-17,10:49:28.743413,91,63,0.7890625
2024-07-17,10:49:28.795395,91,61,0.7890625
2024-07-17,10:49:28.848563,91,62,0.80859375
2024-07-17,10:49:28.908899,91,61,0.8359375
2024-07-17,10:49:28.973944,90,60,0.8359375
2024-07-17,10:49:29.032479,94,65,0.69921875
2024-07-17,10:49:29.092466,95,57,0.828125
2024-07-17,10:49:29.152099,89,57,0.80859375
2024-07-17,10:49:29.206164,90,58,0.80859375
2024-07-17,10:49:29.258298,97,56,0.80859375
2024-07-17,10:49:29.311975,91,58,0.8203125
2024-07-17,10:49:29.377341,91,60,0.84375
2024-07-17,10:49:29.433706,87,59,0.8671875
2024-07-17,10:49:29.496385,89,59,0.84375
2024-07-17,10:49:29.558469,97,59,0.80859375
2024-07-17,10:49:29.611616,91,59,0.8359375
2024-07-17,10:49:29.671833,90,58,0.828125
2024-07-17,10:49:29.728827,95,59,0.828125
2024-07-17,10:49:29.783131,101,55,0.80859375
2024-07-17,10:49:29.835136,89,59,0.828125
2024-07-17,10:49:29.890304,90,57,0.8359375
2024-07-17,10:49:29.950990,100,58,0.80859375
2024-07-17,10:49:30.007385,98,56,0.828125
2024-07-17,10:49:30.061314,92,58,0.80078125
2024-07-17,10:49:30.113674,91,57,0.8203125
2024-07-17,10:49:30.169396,90,57,0.80859375
2024-07-17,10:49:30.221964,90,59,0.8203125
2024-07-17,10:49:30.271864,104,56,0.828125
2024-07-17,10:49:30.324043,90,60,0.8203125
2024-07-17,10:49:30.382116,101,58,0.84375
2024-07-17,10:49:30.434944,104,59,0.8203125
2024-07-17,10:49:30.498061,100,57,0.80078125
2024-07-17,10:49:30.551522,101,61,0.80859375
2024-07-17,10:49:30.605989,104,60,0.80859375
2024-07-17,10:49:30.651870,90,56,0.80078125
2024-07-17,10:49:30.712155,91,55,0.80859375
2024-07-17,10:49:30.772661,89,57,0.828125
2024-07-17,10:49:30.832783,101,56,0.8203125
2024-07-17,10:49:30.884471,91,57,0.80859375
2024-07-17,10:49:30.933901,86,55,0.8515625
2024-07-17,10:49:30.995819,90,60,0.84375
2024-07-17,10:49:31.046008,92,59,0.84375
2024-07-17,10:49:31.106955,91,58,0.8203125
2024-07-17,10:49:31.166093,92,55,0.80859375
2024-07-17,10:49:31.222337,92,56,0.8203125
2024-07-17,10:49:31.286922,92,57,0.8203125
2024-07-17,10:49:31.346371,92,57,0.828125
2024-07-17,10:49:31.399623,92,57,0.8203125
2024-07-17,10:49:31.457715,94,59,0.7890625
2024-07-17,10:49:31.513833,92,57,0.80078125
2024-07-17,10:49:31.568833,91,58,0.8203125
2024-07-17,10:49:31.619388,95,57,0.7890625
2024-07-17,10:49:31.670638,94,52,0.80078125
2024-07-17,10:49:31.731820,91,52,0.828125
2024-07-17,10:49:31.786301,92,53,0.76953125
2024-07-17,10:49:31.853091,92,49,0.73828125
2024-07-17,10:49:31.912861,94,50,0.75
2024-07-17,10:49:31.963779,99,51,0.7265625
2024-07-17,10:49:32.020878,98,48,0.7265625
2024-07-17,10:49:32.082789,98,50,0.75
2024-07-17,10:49:32.140778,104,45,0.67578125
2024-07-17,10:49:32.195070,144,53,0.42578125
2024-07-17,10:49:32.260083,140,54,0.42578125
2024-07-17,10:49:32.314462,117,43,0.41015625
2024-07-17,10:49:32.364764,107,42,0.7265625
2024-07-17,10:49:32.427380,107,43,0.73828125
2024-07-17,10:49:32.491240,109,43,0.6875
2024-07-17,10:49:32.551228,109,43,0.6328125
2024-07-17,10:49:32.602740,114,42,0.58984375
2024-07-17,10:49:32.661948,110,43,0.7265625
2024-07-17,10:49:32.717832,109,42,0.66015625
2024-07-17,10:49:32.775303,109,42,0.546875
2024-07-17,10:49:32.834272,107,42,0.67578125
2024-07-17,10:49:32.887502,109,43,0.66015625
2024-07-17,10:49:32.949291,110,42,0.6484375
2024-07-17,10:49:33.011911,107,42,0.6171875
2024-07-17,10:49:33.073236,112,42,0.60546875
2024-07-17,10:49:33.127825,103,46,0.67578125
2024-07-17,10:49:33.180705,106,62,0.78125
2024-07-17,10:49:33.234328,98,54,0.80859375
2024-07-17,10:49:33.292808,98,66,0.546875
2024-07-17,10:49:33.358130,91,61,0.80859375
2024-07-17,10:49:33.417373,91,69,0.55859375
2024-07-17,10:49:33.471438,90,58,0.890625
2024-07-17,10:49:33.528049,87,61,0.78125
2024-07-17,10:49:33.587733,87,56,0.890625
2024-07-17,10:49:33.643699,84,64,0.7265625
2024-07-17,10:49:33.698448,95,58,0.6484375
2024-07-17,10:49:33.752603,91,57,0.7109375
2024-07-17,10:49:33.800370,90,59,0.8671875
2024-07-17,10:49:33.852895,91,57,0.875
2024-07-17,10:49:33.913668,90,58,0.80078125
2024-07-17,10:49:33.960223,90,57,0.8671875
2024-07-17,10:49:34.017096,91,59,0.8359375
2024-07-17,10:49:34.062563,92,60,0.80859375
2024-07-17,10:49:34.110167,91,58,0.8515625
2024-07-17,10:49:34.159536,91,56,0.8515625
2024-07-17,10:49:34.211072,87,55,0.8359375
2024-07-17,10:49:34.259531,90,59,0.828125
2024-07-17,10:49:34.311429,90,59,0.8203125
2024-07-17,10:49:34.361959,92,60,0.828125
2024-07-17,10:49:34.411107,89,59,0.859375
2024-07-17,10:49:34.457608,89,56,0.875
2024-07-17,10:49:34.508583,90,60,0.859375
2024-07-17,10:49:34.557867,87,58,0.88671875
2024-07-17,10:49:34.606416,90,59,0.8984375
2024-07-17,10:49:34.659837,89,57,0.90234375
2024-07-17,10:49:34.706296,86,58,0.91015625
2024-07-17,10:49:34.756537,90,58,0.8359375
2024-07-17,10:49:34.806597,91,58,0.875
2024-07-17,10:49:34.857284,89,57,0.87890625
2024-07-17,10:49:34.907131,89,57,0.88671875
2024-07-17,10:49:34.955134,89,58,0.8359375
2024-07-17,10:49:35.001824,91,57,0.8671875
2024-07-17,10:49:35.056988,90,57,0.8203125
2024-07-17,10:49:35.103979,90,55,0.8359375
2024-07-17,10:49:35.157292,90,57,0.8671875
2024-07-17,10:49:35.205548,89,55,0.875
2024-07-17,10:49:35.252338,86,59,0.78125
2024-07-17,10:49:35.305372,89,56,0.890625
2024-07-17,10:49:35.358615,86,55,0.8515625
2024-07-17,10:49:35.407657,85,58,0.8359375
2024-07-17,10:49:35.453643,85,59,0.84375
2024-07-17,10:49:35.508406,87,54,0.890625
2024-07-17,10:49:35.561562,87,55,0.8515625
2024-07-17,10:49:35.615183,87,56,0.8671875
2024-07-17,10:49:35.664776,86,57,0.8359375
2024-07-17,10:49:35.725859,87,59,0.859375
2024-07-17,10:49:35.781028,85,55,0.88671875
2024-07-17,10:49:35.837045,90,64,0.6171875
2024-07-17,10:49:35.887289,88,57,0.80859375
2024-07-17,10:49:35.947750,87,61,0.859375
2024-07-17,10:49:36.002702,90,56,0.8359375
2024-07-17,10:49:36.059525,90,61,0.7890625
2024-07-17,10:49:36.112625,89,62,0.80859375
2024-07-17,10:49:36.168670,89,59,0.8984375
2024-07-17,10:49:36.225329,86,59,0.828125
2024-07-17,10:49:36.274771,90,58,0.828125
2024-07-17,10:49:36.325569,90,59,0.8359375
2024-07-17,10:49:36.377496,81,66,0.8203125
2024-07-17,10:49:36.429842,90,59,0.8203125
2024-07-17,10:49:36.490830,85,57,0.91015625
2024-07-17,10:49:36.550984,90,56,0.890625
2024-07-17,10:49:36.604769,87,61,0.9140625
2024-07-17,10:49:36.669111,89,60,0.8515625
2024-07-17,10:49:36.718059,87,57,0.84375
2024-07-17,10:49:36.782829,89,57,0.84375
2024-07-17,10:49:36.842140,89,57,0.8359375
2024-07-17,10:49:36.899554,91,57,0.8359375
2024-07-17,10:49:36.957903,89,59,0.8671875
2024-07-17,10:49:37.013032,86,56,0.90234375
2024-07-17,10:49:37.065100,86,57,0.8984375
2024-07-17,10:49:37.126489,86,54,0.8984375
2024-07-17,10:49:37.181708,87,55,0.88671875
2024-07-17,10:49:37.237459,87,57,0.87890625
2024-07-17,10:49:37.295817,87,54,0.8515625
2024-07-17,10:49:37.355019,85,57,0.87890625
2024-07-17,10:49:37.406339,86,57,0.88671875
2024-07-17,10:49:37.456724,87,55,0.8515625
2024-07-17,10:49:37.511166,87,54,0.875
2024-07-17,10:49:37.560991,87,54,0.87890625
2024-07-17,10:49:37.610830,86,56,0.8984375
2024-07-17,10:49:37.676843,89,55,0.87890625
2024-07-17,10:49:37.731117,91,54,0.84375
2024-07-17,10:49:37.790785,89,52,0.87890625
2024-07-17,10:49:37.847927,87,54,0.87890625
2024-07-17,10:49:37.898706,85,55,0.875
2024-07-17,10:49:37.954128,85,54,0.84375
2024-07-17,10:49:38.004677,82,52,0.8515625
2024-07-17,10:49:38.052059,84,56,0.8359375
2024-07-17,10:49:38.103112,86,58,0.87890625
2024-07-17,10:49:38.149957,85,60,0.8515625
2024-07-17,10:49:38.199511,85,58,0.828125
2024-07-17,10:49:38.251864,87,60,0.8359375
2024-07-17,10:49:38.315559,86,58,0.859375
2024-07-17,10:49:38.370330,89,53,0.859375
2024-07-17,10:49:38.413130,89,52,0.828125
2024-07-17,10:49:38.461984,90,56,0.890625
2024-07-17,10:49:38.508223,89,57,0.875
2024-07-17,10:49:38.564079,90,56,0.8359375
2024-07-17,10:49:38.617457,91,54,0.8359375
2024-07-17,10:49:38.670448,89,53,0.84375
2024-07-17,10:49:38.720432,87,57,0.875
2024-07-17,10:49:38.775849,86,56,0.91015625
2024-07-17,10:49:38.825161,87,56,0.859375
2024-07-17,10:49:38.877583,87,56,0.8671875
2024-07-17,10:49:38.926588,91,57,0.8203125
2024-07-17,10:49:38.979534,87,56,0.8515625
2024-07-17,10:49:39.028925,90,62,0.6171875
2024-07-17,10:49:39.076977,89,56,0.8515625
2024-07-17,10:49:39.130607,89,61,0.8515625
2024-07-17,10:49:39.177861,90,53,0.80078125
2024-07-17,10:49:39.227317,91,50,0.80078125
2024-07-17,10:49:39.424972,114,38,0.453125
2024-07-17,10:49:39.471280,100,43,0.6875
2024-07-17,10:49:39.521467,94,45,0.60546875
2024-07-17,10:49:39.566034,92,51,0.6484375
2024-07-17,10:49:39.617217,84,53,0.80859375
2024-07-17,10:49:39.663927,81,53,0.8359375
2024-07-17,10:49:39.712190,80,61,0.84375
2024-07-17,10:49:39.757956,84,51,0.84375
2024-07-17,10:49:39.811963,84,52,0.90234375
2024-07-17,10:49:39.857269,82,51,0.828125
2024-07-17,10:49:39.903080,85,54,0.8515625
2024-07-17,10:49:39.995727,85,60,0.69921875
2024-07-17,10:49:40.045692,81,40,0.66015625
2024-07-17,10:49:40.183824,85,56,0.8359375
2024-07-17,10:49:40.230020,82,52,0.8359375
2024-07-17,10:49:40.290378,81,55,0.88671875
2024-07-17,10:49:40.327386,85,51,0.80859375
2024-07-17,10:49:40.374642,80,57,0.80078125
2024-07-17,10:49:40.438323,68,38,0.78125
2024-07-17,10:49:40.491318,82,56,0.859375
2024-07-17,10:49:40.537769,84,56,0.828125
2024-07-17,10:49:40.584946,82,52,0.80859375
2024-07-17,10:49:40.632483,85,57,0.80078125
2024-07-17,10:49:40.686336,80,52,0.87890625
2024-07-17,10:49:40.741204,78,52,0.84375
2024-07-17,10:49:40.797144,79,49,0.80078125
2024-07-17,10:49:40.846623,77,48,0.8515625
2024-07-17,10:49:40.894762,70,52,0.78125
2024-07-17,10:49:40.946403,68,52,0.75
2024-07-17,10:49:41.006236,78,60,0.453125
2024-07-17,10:49:41.061641,81,57,0.41015625
2024-07-17,10:49:41.113477,75,53,0.76953125
2024-07-17,10:49:41.167776,75,56,0.75
2024-07-17,10:49:41.219077,75,53,0.7578125
2024-07-17,10:49:41.265171,70,50,0.78125
2024-07-17,10:49:41.312776,69,51,0.75
2024-07-17,10:49:41.363493,76,50,0.8359375
2024-07-17,10:49:41.417781,69,48,0.78125
2024-07-17,10:49:41.476053,73,48,0.80078125
2024-07-17,10:49:41.530049,71,47,0.76953125
2024-07-17,10:49:41.590646,79,52,0.8515625
2024-07-17,10:49:41.644265,77,51,0.78125
2024-07-17,10:49:41.704120,73,48,0.8515625
2024-07-17,10:49:41.753718,69,48,0.69921875
2024-07-17,10:49:41.806813,73,51,0.7890625
2024-07-17,10:49:41.859338,76,51,0.7890625
2024-07-17,10:49:41.908457,70,46,0.80078125
2024-07-17,10:49:41.965672,71,53,0.73828125
2024-07-17,10:49:42.012135,75,53,0.60546875
2024-07-17,10:49:42.063519,71,53,0.6875
2024-07-17,10:49:42.368942,71,50,0.80859375
2024-07-17,10:49:42.416649,78,54,0.546875
2024-07-17,10:49:42.466948,70,49,0.515625
2024-07-17,10:49:42.514777,73,42,0.87890625
2024-07-17,10:49:42.565610,72,47,0.875
2024-07-17,10:49:42.619017,72,46,0.84375
2024-07-17,10:49:42.681522,73,45,0.80078125
2024-07-17,10:49:42.735755,70,46,0.7890625
2024-07-17,10:49:42.794110,70,46,0.7890625
2024-07-17,10:49:42.844312,77,39,0.60546875
2024-07-17,10:49:42.900903,84,39,0.515625
2024-07-17,10:49:42.954996,101,37,0.55859375
2024-07-17,10:49:43.006412,89,37,0.55859375
2024-07-17,10:49:43.073552,85,37,0.6328125
2024-07-17,10:49:43.124715,85,34,0.75
2024-07-17,10:49:43.182710,86,37,0.55859375
2024-07-17,10:49:43.290807,80,39,0.6484375
2024-07-17,10:49:43.344114,77,52,0.55859375
2024-07-17,10:49:43.409131,72,46,0.8359375
2024-07-17,10:49:43.467355,71,53,0.6484375
2024-07-17,10:49:43.518983,65,43,0.8515625
2024-07-17,10:49:43.577915,64,48,0.55859375
2024-07-17,10:49:43.636599,64,46,0.8515625
2024-07-17,10:49:43.690763,63,46,0.75
2024-07-17,10:49:43.747144,65,43,0.8515625
2024-07-17,10:49:43.796960,62,50,0.69921875
2024-07-17,10:49:43.851428,62,44,0.8671875
2024-07-17,10:49:43.911712,68,50,0.67578125
2024-07-17,10:49:43.963373,69,46,0.8359375
2024-07-17,10:49:44.011719,67,44,0.859375
2024-07-17,10:49:44.163732,67,44,0.859375
2024-07-17,10:49:44.214127,66,45,0.78125
2024-07-17,10:49:44.267570,57,36,0.6875
2024-07-17,10:49:44.320827,66,44,0.78125
2024-07-17,10:49:44.376987,64,42,0.80859375
2024-07-17,10:49:44.429004,58,36,0.75
2024-07-17,10:49:44.485381,67,45,0.80859375
2024-07-17,10:49:44.535465,56,37,0.78125
2024-07-17,10:49:44.592691,70,44,0.76953125
2024-07-17,10:49:44.645627,69,44,0.828125
2024-07-17,10:49:44.703934,64,40,0.8359375
2024-07-17,10:49:44.755971,64,40,0.78125
2024-07-17,10:49:44.807247,62,42,0.80078125
2024-07-17,10:49:44.857035,64,42,0.80859375
2024-07-17,10:49:44.905808,58,35,0.69921875
2024-07-17,10:49:44.957368,67,44,0.80078125
2024-07-17,10:49:45.012566,69,41,0.828125
2024-07-17,10:49:45.061698,76,42,0.66015625
2024-07-17,10:49:45.112551,71,37,0.67578125
2024-07-17,10:49:45.163237,66,39,0.73828125
2024-07-17,10:49:45.212268,68,44,0.7265625
2024-07-17,10:49:45.262672,67,43,0.69921875
2024-07-17,10:49:45.313117,65,44,0.69921875
2024-07-17,10:49:45.366195,66,44,0.84375
2024-07-17,10:49:45.414863,61,48,0.6484375
2024-07-17,10:49:45.466105,63,42,0.67578125
2024-07-17,10:49:45.520848,66,39,0.69921875
2024-07-17,10:49:45.573257,67,38,0.8203125
2024-07-17,10:49:45.633603,66,42,0.6171875
2024-07-17,10:49:45.687212,65,38,0.76953125
2024-07-17,10:49:45.731987,64,41,0.69921875
2024-07-17,10:49:45.850785,64,44,0.7265625
2024-07-17,10:49:45.905248,62,45,0.80859375
2024-07-17,10:49:46.006246,74,35,0.60546875
2024-07-17,10:49:46.161717,70,32,0.546875
2024-07-17,10:49:46.259474,64,41,0.73828125
2024-07-17,10:49:46.309838,60,44,0.73828125
2024-07-17,10:49:46.413934,56,37,0.7890625
2024-07-17,10:49:46.463491,64,43,0.75
2024-07-17,10:49:46.528709,62,42,0.76953125
2024-07-17,10:49:46.582917,56,37,0.76953125
2024-07-17,10:49:46.644825,61,40,0.8359375
2024-07-17,10:49:46.697914,56,35,0.828125
2024-07-17,10:49:46.754611,57,36,0.80078125
2024-07-17,10:49:46.811456,61,41,0.6875
2024-07-17,10:49:47.349824,63,42,0.60546875
2024-07-17,10:49:47.400222,64,42,0.69921875
2024-07-17,10:49:47.456371,61,39,0.69921875
2024-07-17,10:49:47.513283,57,37,0.6328125
2024-07-17,10:49:47.572675,69,40,0.7265625
2024-07-17,10:49:47.621164,64,41,0.80859375
2024-07-17,10:49:47.675954,53,34,0.6171875
2024-07-17,10:49:47.732338,61,40,0.7578125
2024-07-17,10:49:47.785098,55,37,0.484375
2024-07-17,10:49:47.840756,64,37,0.6875
2024-07-17,10:49:48.208067,53,34,0.41015625
2024-07-17,10:49:48.257751,51,34,0.7890625
2024-07-17,10:49:48.360072,58,42,0.546875
2024-07-17,10:49:48.455825,53,36,0.73828125
Date,Time,Width,Height,Confidence
2024-07-17,10:52:30.048555,22,12,0.3515625
2024-07-17,10:52:30.104528,22,12,0.33984375
2024-07-17,10:52:30.266234,29,15,0.3125
2024-07-17,10:52:33.223273,74,44,0.76953125
2024-07-17,10:52:33.436892,73,55,0.57421875
2024-07-17,10:52:33.543994,70,51,0.7265625
2024-07-17,10:52:33.644427,71,46,0.87890625
2024-07-17,10:52:33.799378,70,47,0.3671875
2024-07-17,10:52:33.850838,69,54,0.6328125
2024-07-17,10:52:33.906821,71,57,0.80078125
2024-07-17,10:52:33.957417,71,44,0.84375
2024-07-17,10:52:34.013725,71,46,0.80859375
2024-07-17,10:52:34.068002,69,46,0.7890625
2024-07-17,10:52:34.126014,74,58,0.33984375
2024-07-17,10:52:34.187644,70,53,0.78125
2024-07-17,10:52:34.242133,69,45,0.87890625
2024-07-17,10:52:34.292709,67,45,0.921875
2024-07-17,10:52:34.344833,71,52,0.80859375
2024-07-17,10:52:34.410927,70,41,0.87890625
2024-07-17,10:52:34.465605,69,41,0.91015625
2024-07-17,10:52:34.525729,76,42,0.78125
2024-07-17,10:52:34.587423,74,49,0.8359375
2024-07-17,10:52:34.644500,79,49,0.875
2024-07-17,10:52:34.704201,75,49,0.859375
2024-07-17,10:52:34.757171,67,44,0.828125
2024-07-17,10:52:34.808938,70,48,0.80859375
2024-07-17,10:52:34.860212,73,43,0.80859375
2024-07-17,10:52:34.911897,71,43,0.90234375
2024-07-17,10:52:34.964515,70,45,0.8359375
2024-07-17,10:52:35.007091,74,49,0.80859375
2024-07-17,10:52:35.062968,70,51,0.80078125
2024-07-17,10:52:35.121363,68,46,0.80078125
2024-07-17,10:52:35.169426,73,47,0.7578125
2024-07-17,10:52:35.227516,68,42,0.76953125
2024-07-17,10:52:35.277838,75,51,0.67578125
2024-07-17,10:52:35.328798,71,49,0.76953125
2024-07-17,10:52:35.433891,70,45,0.7265625
2024-07-17,10:52:35.483470,69,39,0.859375
2024-07-17,10:52:35.534591,67,48,0.8671875
2024-07-17,10:52:35.587392,66,46,0.828125
2024-07-17,10:52:35.643360,72,47,0.80859375
2024-07-17,10:52:35.696607,68,42,0.76953125
2024-07-17,10:52:35.744970,70,41,0.87890625
2024-07-17,10:52:35.795451,69,48,0.69921875
2024-07-17,10:52:35.853803,69,42,0.8203125
2024-07-17,10:52:35.908122,68,45,0.75
2024-07-17,10:52:35.966603,71,42,0.828125
2024-07-17,10:52:36.013431,67,44,0.8671875
2024-07-17,10:52:36.060897,70,44,0.80859375
2024-07-17,10:52:36.112497,73,56,0.546875
